reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
66f584c2-9ba7-46a0-b5df-46f821e4b03f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong dibenahi lagi untuk rute 8. Yang dari utara/Jl. Suryowijayan tidak belok kiri ke jalan MT Haryono, tapi lurus ke Jl Bantul.",4,1,1.0.2,2020-04-13 04:02:26,"Terima kasih atas masukan anda , Tim kami akan segera memperbaiki.",2020-06-25 05:43:32,1.0.2
07fbbada-8939-47a7-8390-15444db78c62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bisa ekespasi waktu,5,0,1.0.2,2020-03-29 15:05:35,,,1.0.2
8dcfa412-765b-401d-ab64-5cb461483b8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ibuku bekerja di Trans jogja loh,5,0,,2020-03-29 10:36:20,,,
0227af60-c90a-484e-a9d9-90dd7076c3fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat berguna, apalagi kalau bisa dilengkapi dengan fitur e-pay dari aplikasi.",5,0,1.0.2,2020-03-06 06:08:39,"Terima kasih atas masukan anda , Kami jadikan masukan untuk pengembangan ke managemen TJI.",2020-06-25 05:45:12,1.0.2
42ace7e8-b75b-4b8a-93b7-3bbfe4946cab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good.Tp mohon di perbanyak portable atau terminalnya.msh merasa kesulitan,5,0,,2020-03-04 01:56:39,,,
711fa28b-77ac-4e1f-8f7e-d26295941850,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah setelah di update,bis nya jalan😅jaya terus trans jogja..tp untuk jalur masih ada yg keliru juga..",5,0,,2020-03-02 23:45:11,bisa di informasikan untuk Rute ( Jalur ) mana saja yang masih ada kesalahan ( by email : punggawa@nginovasi.com ),2020-06-25 05:48:03,
53db5aad-923f-49d0-90c9-f8450428e74f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Rute bus nya mohon agar menampilkan juga nomer bus nya. Misal, dari JEC mau ke Bethesda, naik bus nomer berapa.",3,0,1.0.2,2020-02-20 13:42:15,"terima kasih informasinya , kami akan menambahkan walkthrough pada aplikasi untuk petunjuk penggunaan aplikasi",2020-06-25 05:49:58,1.0.2
0872bd90-47b9-45d4-a629-958e0d13947d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dibenahi untuk bis tidak bergerak, kemudian delay antara bis bergerak dengan map, untuk secara umum sudah bagus . untuk jalur sebelas kurang tpb pasar telo . Terima kasih",5,1,1.0,2020-02-07 08:50:10,"terima kasih kak saran nya , silahkan update aplikasi nya dengan menggunakan versi terbaru",2020-06-25 05:52:15,1.0
5a292d51-79cf-4644-ba75-6101f026bfa8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saran aja, kalau bisa, warna tulisan untuk keterangan 'ini bus apa' diganti sesuai warna titik bus nya, tidak merah semua, biar kalau ada titik bus yang bertabrakan itu kita bisa tau salah klik atau tidak, misal titik bus jalur 9 tabrakan sama 8, nah pas mau klik no 9 pop up yg muncul warna hitam, terima kasih pak pengembang, semoga saran saya diterima dan dapat dipahami dg baik",5,17,1.0,2020-02-05 12:39:03,"terima kasih saran masukan nya , segera kami diskusikan dengan TJI .",2020-06-25 05:53:16,1.0
e780ee4f-5f9a-4200-adab-4465c89e914f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu untuk mengetahui kedatangan bus.,5,0,1.0,2020-02-04 16:11:09,,,1.0
27d478d3-67b9-4fa6-99ca-1f779a50d042,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Work banget sih, wajar laah kalo banyak kendala, masi baru jugak... Semangat dan kembangkan!",5,0,1.0,2020-01-31 11:23:42,terima kasih kak.,2020-06-25 05:54:10,1.0
2c7359e3-c29b-4f75-8b8f-fd4c69715d60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Inovasi pelayanan,5,0,,2020-01-30 12:38:28,,,
9fa31a1c-3c49-4bad-ad30-2203d9be5c02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Install >> lihat instruksi >> harus login ? >> Uninstall,5,1,,2020-01-30 08:57:06,,,
83d95da2-316a-4bc2-b113-42d27b3c0663,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Update tji,4,1,1.0,2020-01-29 15:26:20,,,1.0
021c984c-cbee-4700-bbdf-452b2fe36918,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,4 bintang dulu yaa... Karena masih ada beberapa bis yg salah jalur. Disempurnakan ya min.l,4,1,1.0,2020-01-29 13:10:46,"siap kak , terima kasih atas masukan nya.",2020-06-25 05:54:35,1.0
